Location,What,Value,Unit
GPU[1].SA[4].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[5].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[5].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[5].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[5].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[5].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[5].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[5].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[5].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[5].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[5].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[5].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[5].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[5].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[5].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[5].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[5].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[6].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[6].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[6].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[6].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[6].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[6].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[6].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[6].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[6].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[6].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[6].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[6].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[6].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[6].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[6].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[6].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[7].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[7].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[7].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[7].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[7].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[7].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[7].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[7].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[7].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[7].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[7].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[7].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[7].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[7].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[7].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[7].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[8].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[8].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[8].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[8].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[8].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[8].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[8].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[8].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[8].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[8].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[8].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[8].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[8].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[8].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[8].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[8].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[9].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[9].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[9].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[9].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[9].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[9].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[9].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[9].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[9].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[9].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[9].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[9].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[9].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[9].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[9].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[9].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[10].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[10].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[10].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[10].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[10].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[10].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[10].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[10].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[10].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[10].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[10].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[10].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[10].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[10].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[10].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[10].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[11].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[11].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[11].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[11].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[11].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[11].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[11].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[11].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[11].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[11].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[11].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[11].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[11].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[11].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[11].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[11].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[12].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[12].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[12].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[12].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[12].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[12].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[12].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[12].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[12].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[12].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[12].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[12].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[12].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[12].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[12].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[12].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[13].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[13].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[13].CU[0],simd_inst_count,57880.0,count
GPU[1].SA[13].CU[0],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[13].CU[1],cu_inst_count,68664.0,count
GPU[1].SA[13].CU[1],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[13].CU[1],simd_inst_count,57880.0,count
GPU[1].SA[13].CU[1],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[13].CU[2],cu_inst_count,68664.0,count
GPU[1].SA[13].CU[2],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[13].CU[2],simd_inst_count,57880.0,count
GPU[1].SA[13].CU[2],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[13].CU[3],cu_inst_count,68664.0,count
GPU[1].SA[13].CU[3],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[13].CU[3],simd_inst_count,57880.0,count
GPU[1].SA[13].CU[3],simd_CPI,2.44744298548722,cycles/inst
GPU[1].SA[14].CU[0],cu_inst_count,68664.0,count
GPU[1].SA[14].CU[0],cu_CPI,2.06306070138646,cycles/inst
GPU[1].SA[14].CU[0],simd_inst_count,57880.0,count
